SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
NF02XA0001,27/07/2006 16:00,,0.17,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NF02XA0001,27/07/2006 16:00,,0.198,,,77,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NF02XA0001,27/07/2006 16:00,,6.73,,,10301,PH,PH,PH,P
NF02XA0001,27/07/2006 16:00,,0.0061,,,15413,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NF02XA0001,27/07/2006 16:00,,0.35,,,101946,MG/L,"POTASSIUM, UNFILTERED","POTASSIUM, NON-FILTRÉ",P
NF02XA0001,27/07/2006 16:00,,0.65,,,97521,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
NF02XA0001,27/07/2006 16:00,,0.05,,,97523,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NF02XA0001,27/07/2006 16:00,<,0.001,,,97997,UG/L,SILVER TOTAL,ARGENT TOTAL,P
NF02XA0001,27/07/2006 16:00,,0.75,,,101947,MG/L,"SODIUM, UNFILTERED","SODIUM, NON-FILTRÉ",P
NF02XA0001,27/07/2006 16:00,,14.9,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NF02XA0001,27/07/2006 16:00,,14.1,,,97525,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NF02XA0001,27/07/2006 16:00,,0.84,,,97960,MG/L,"SULPHATE, TOTAL","SULFATES, TOTAUX",P
NF02XA0001,27/07/2006 16:00,,0.003,,,97527,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NF02XA0001,27/07/2006 16:00,<,0.01,,,74473,MG/L,TOTAL NITRATE,NITRATES TOTAUX,P
NF02XA0001,27/07/2006 16:00,,1.02,,,80152,NTU,TURBIDITY,TURBIDITÉ,P
NF02XA0001,27/07/2006 16:00,,0.0298,,,97528,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
NF02XA0001,27/07/2006 16:00,,0.441,,,97529,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NF02XA0001,27/07/2006 16:00,,0.4,,,97532,UG/L,ZINC TOTAL,ZINC TOTAL,P
NF02XA0001,23/09/2006 16:40,,5.23,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NF02XA0001,23/09/2006 16:40,,1.54,,,20108,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NF02XA0001,23/09/2006 16:40,,1.4,,,100300,MG/L,CARBON DISSOLVED INORGANIC,CARBONE INORGANIQUE DISSOUS,P
NF02XA0001,23/09/2006 16:40,,5.6,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NF02XA0001,23/09/2006 16:40,,0.23,,,97959,MG/L,"CHLORIDE, TOTAL","CHLORURES, TOTAUX",P
NF02XA0001,23/09/2006 16:40,,39.4,,,102558,CTU,COLOUR APPARENT,COULEUR APPARENTE,P
NF02XA0001,23/09/2006 16:40,,0.49,,,12106,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NF02XA0001,23/09/2006 16:40,,0.165,,,77,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NF02XA0001,23/09/2006 16:40,,6.68,,,10301,PH,PH,PH,P
NF02XA0001,23/09/2006 16:40,,0.0077,,,15413,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NF02XA0001,23/09/2006 16:40,,0.35,,,101946,MG/L,"POTASSIUM, UNFILTERED","POTASSIUM, NON-FILTRÉ",P
NF02XA0001,23/09/2006 16:40,,0.82,,,101947,MG/L,"SODIUM, UNFILTERED","SODIUM, NON-FILTRÉ",P
NF02XA0001,23/09/2006 16:40,,16.2,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NF02XA0001,23/09/2006 16:40,,0.95,,,97960,MG/L,"SULPHATE, TOTAL","SULFATES, TOTAUX",P
NF02XA0001,23/09/2006 16:40,<,0.01,,,74473,MG/L,TOTAL NITRATE,NITRATES TOTAUX,P
NF02XA0001,23/09/2006 16:40,,4.91,,,80152,NTU,TURBIDITY,TURBIDITÉ,P
NF02XA0001,19/10/2006 14:50,,6,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NF02XA0001,19/10/2006 14:50,,111,,,97998,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.057,,,97522,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.06,,,97999,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NF02XA0001,19/10/2006 14:50,,5.24,,,97502,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.007,,,97503,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.002,,,97504,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NF02XA0001,19/10/2006 14:50,,1.4,,,97501,UG/L,BORON TOTAL,BORE TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.17,,,97505,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NF02XA0001,19/10/2006 14:50,,1.71,,,20108,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NF02XA0001,19/10/2006 14:50,,1.5,,,100300,MG/L,CARBON DISSOLVED INORGANIC,CARBONE INORGANIQUE DISSOUS,P
NF02XA0001,19/10/2006 14:50,,5.9,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NF02XA0001,19/10/2006 14:50,,0.25,,,97959,MG/L,"CHLORIDE, TOTAL","CHLORURES, TOTAUX",P
NF02XA0001,19/10/2006 14:50,,0.44,,,97508,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.088,,,97507,UG/L,COBALT TOTAL,COBALT TOTAL,P
NF02XA0001,19/10/2006 14:50,,42.1,,,102558,CTU,COLOUR APPARENT,COULEUR APPARENTE,P
NF02XA0001,19/10/2006 14:50,,1.89,,,97510,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.013,,,97512,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
NF02XA0001,19/10/2006 14:50,,522,,,97511,UG/L,IRON TOTAL,FER TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.344,,,97513,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.293,,,97519,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.3,,,97514,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.51,,,12106,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NF02XA0001,19/10/2006 14:50,,6.26,,,97515,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.25,,,97516,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.77,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.187,,,77,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NF02XA0001,19/10/2006 14:50,,6.66,,,10301,PH,PH,PH,P
NF02XA0001,19/10/2006 14:50,,0.0059,,,15413,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.31,,,101946,MG/L,"POTASSIUM, UNFILTERED","POTASSIUM, NON-FILTRÉ",P
NF02XA0001,19/10/2006 14:50,,0.78,,,97521,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
NF02XA0001,19/10/2006 14:50,<,0.05,,,97523,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NF02XA0001,19/10/2006 14:50,<,0.001,,,97997,UG/L,SILVER TOTAL,ARGENT TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.83,,,101947,MG/L,"SODIUM, UNFILTERED","SODIUM, NON-FILTRÉ",P
NF02XA0001,19/10/2006 14:50,,16.4,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NF02XA0001,19/10/2006 14:50,,14.5,,,97525,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NF02XA0001,19/10/2006 14:50,,0.98,,,97960,MG/L,"SULPHATE, TOTAL","SULFATES, TOTAUX",P
NF02XA0001,19/10/2006 14:50,,0.002,,,97527,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NF02XA0001,19/10/2006 14:50,<,0.01,,,74473,MG/L,TOTAL NITRATE,NITRATES TOTAUX,P
NF02XA0001,19/10/2006 14:50,,1.24,,,80152,NTU,TURBIDITY,TURBIDITÉ,P
NF02XA0001,19/10/2006 14:50,,0.0282,,,97528,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
NF02XA0001,19/10/2006 14:50,,1.8,,,97529,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NF02XA0001,19/10/2006 14:50,,7.71,,,97532,UG/L,ZINC TOTAL,ZINC TOTAL,P
NF02XA0001,30/05/2007 9:00,,1.91,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NF02XA0001,30/05/2007 9:00,,166,,,97998,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.006,,,97522,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.05,,,97999,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NF02XA0001,30/05/2007 9:00,,4.07,,,97502,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.012,,,97503,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NF02XA0001,30/05/2007 9:00,<,0.001,,,97504,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.3,,,97501,UG/L,BORON TOTAL,BORE TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.004,,,97505,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.91,,,20108,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NF02XA0001,30/05/2007 9:00,,1.2,,,100300,MG/L,CARBON DISSOLVED INORGANIC,CARBONE INORGANIQUE DISSOUS,P
NF02XA0001,30/05/2007 9:00,,7,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NF02XA0001,30/05/2007 9:00,,0.11,,,97959,MG/L,"CHLORIDE, TOTAL","CHLORURES, TOTAUX",P
NF02XA0001,30/05/2007 9:00,,0.342,,,97508,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.12,,,97507,UG/L,COBALT TOTAL,COBALT TOTAL,P
NF02XA0001,30/05/2007 9:00,,51.9,,,102558,CTU,COLOUR APPARENT,COULEUR APPARENTE,P
NF02XA0001,30/05/2007 9:00,,0.47,,,97510,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.032,,,97512,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
NF02XA0001,30/05/2007 9:00,,498,,,97511,UG/L,IRON TOTAL,FER TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.418,,,97513,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.079,,,97519,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NF02XA0001,30/05/2007 9:00,<,0.2,,,97514,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.27,,,12106,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NF02XA0001,30/05/2007 9:00,,10.7,,,97515,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.023,,,97516,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.23,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.277,,,77,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NF02XA0001,30/05/2007 9:00,,5.92,,,10301,PH,PH,PH,P
NF02XA0001,30/05/2007 9:00,,0.0067,,,15413,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.15,,,101946,MG/L,"POTASSIUM, UNFILTERED","POTASSIUM, NON-FILTRÉ",P
NF02XA0001,30/05/2007 9:00,,0.47,,,97521,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
NF02XA0001,30/05/2007 9:00,<,0.05,,,97523,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NF02XA0001,30/05/2007 9:00,<,0.001,,,97997,UG/L,SILVER TOTAL,ARGENT TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.42,,,101947,MG/L,"SODIUM, UNFILTERED","SODIUM, NON-FILTRÉ",P
NF02XA0001,30/05/2007 9:00,,9.2,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NF02XA0001,30/05/2007 9:00,,8.12,,,97525,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.52,,,97960,MG/L,"SULPHATE, TOTAL","SULFATES, TOTAUX",P
NF02XA0001,30/05/2007 9:00,,0.001,,,97527,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NF02XA0001,30/05/2007 9:00,<,0.01,,,74473,MG/L,TOTAL NITRATE,NITRATES TOTAUX,P
NF02XA0001,30/05/2007 9:00,,3.32,,,104788,NTU,TURBIDITY,TURBIDITÉ,P
NF02XA0001,30/05/2007 9:00,,0.026,,,97528,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.52,,,97529,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NF02XA0001,30/05/2007 9:00,,0.62,,,97532,UG/L,ZINC TOTAL,ZINC TOTAL,P
NF02XA0001,19/07/2007 9:20,,4.19,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NF02XA0001,19/07/2007 9:20,,887,,,97998,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.031,,,97522,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.11,,,97999,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NF02XA0001,19/07/2007 9:20,,12.3,,,97502,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.035,,,97503,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.002,,,97504,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NF02XA0001,19/07/2007 9:20,,1.4,,,97501,UG/L,BORON TOTAL,BORE TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.014,,,97505,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NF02XA0001,19/07/2007 9:20,,1.41,,,20108,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NF02XA0001,19/07/2007 9:20,,1.3,,,100300,MG/L,CARBON DISSOLVED INORGANIC,CARBONE INORGANIQUE DISSOUS,P
NF02XA0001,19/07/2007 9:20,,4.8,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NF02XA0001,19/07/2007 9:20,,0.13,,,97959,MG/L,"CHLORIDE, TOTAL","CHLORURES, TOTAUX",P
NF02XA0001,19/07/2007 9:20,,1.45,,,97508,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.407,,,97507,UG/L,COBALT TOTAL,COBALT TOTAL,P
NF02XA0001,19/07/2007 9:20,,38.2,,,102558,CTU,COLOUR APPARENT,COULEUR APPARENTE,P
NF02XA0001,19/07/2007 9:20,,1.31,,,97510,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.279,,,97512,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
NF02XA0001,19/07/2007 9:20,,1350,,,97511,UG/L,IRON TOTAL,FER TOTAL,P
NF02XA0001,19/07/2007 9:20,,1.69,,,97513,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.343,,,97519,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.6,,,97514,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.38,,,12106,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NF02XA0001,19/07/2007 9:20,,20.9,,,97515,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.077,,,97516,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.85,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.256,,,77,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NF02XA0001,19/07/2007 9:20,,6.45,,,10301,PH,PH,PH,P
NF02XA0001,19/07/2007 9:20,,0.0081,,,15413,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.26,,,101946,MG/L,"POTASSIUM, UNFILTERED","POTASSIUM, NON-FILTRÉ",P
NF02XA0001,19/07/2007 9:20,,1.46,,,97521,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.06,,,97523,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.002,,,97997,UG/L,SILVER TOTAL,ARGENT TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.73,,,101947,MG/L,"SODIUM, UNFILTERED","SODIUM, NON-FILTRÉ",P
NF02XA0001,19/07/2007 9:20,,13.1,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NF02XA0001,19/07/2007 9:20,,14.5,,,97525,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NF02XA0001,19/07/2007 9:20,,0.79,,,97960,MG/L,"SULPHATE, TOTAL","SULFATES, TOTAUX",P
NF02XA0001,19/07/2007 9:20,,18,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE EAU (TERRAIN),P
NF02XA0001,19/07/2007 9:20,,0.009,,,97527,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NF02XA0001,19/07/2007 9:20,<,0.01,,,74473,MG/L,TOTAL NITRATE,NITRATES TOTAUX,P
NF02XA0001,19/07/2007 9:20,,2.99,,,104788,NTU,TURBIDITY,TURBIDITÉ,P
NF02XA0001,19/07/2007 9:20,,0.067,,,97528,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
NF02XA0001,19/07/2007 9:20,,2.22,,,97529,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NF02XA0001,19/07/2007 9:20,,2.93,,,97532,UG/L,ZINC TOTAL,ZINC TOTAL,P
NF02XA0001,18/09/2007 8:00,,5.09,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NF02XA0001,18/09/2007 8:00,,109,,,97998,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.007,,,97522,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.04,,,97999,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NF02XA0001,18/09/2007 8:00,,4.52,,,97502,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.011,,,97503,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.001,,,97504,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NF02XA0001,18/09/2007 8:00,,1.1,,,97501,UG/L,BORON TOTAL,BORE TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.002,,,97505,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NF02XA0001,18/09/2007 8:00,,1.62,,,20108,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NF02XA0001,18/09/2007 8:00,,1.4,,,100300,MG/L,CARBON DISSOLVED INORGANIC,CARBONE INORGANIQUE DISSOUS,P
NF02XA0001,18/09/2007 8:00,,6,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NF02XA0001,18/09/2007 8:00,,0.19,,,97959,MG/L,"CHLORIDE, TOTAL","CHLORURES, TOTAUX",P
NF02XA0001,18/09/2007 8:00,,0.364,,,97508,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.084,,,97507,UG/L,COBALT TOTAL,COBALT TOTAL,P
NF02XA0001,18/09/2007 8:00,,41.5,,,102558,CTU,COLOUR APPARENT,COULEUR APPARENTE,P
NF02XA0001,18/09/2007 8:00,,0.43,,,97510,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.02,,,97512,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
NF02XA0001,18/09/2007 8:00,,532,,,97511,UG/L,IRON TOTAL,FER TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.368,,,97513,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.063,,,97519,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NF02XA0001,18/09/2007 8:00,<,0.2,,,97514,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.48,,,12106,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NF02XA0001,18/09/2007 8:00,,8.61,,,97515,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.079,,,97516,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.22,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.171,,,77,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NF02XA0001,18/09/2007 8:00,,6.54,,,10301,PH,PH,PH,P
NF02XA0001,18/09/2007 8:00,,0.005,,,15413,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.24,,,101946,MG/L,"POTASSIUM, UNFILTERED","POTASSIUM, NON-FILTRÉ",P
NF02XA0001,18/09/2007 8:00,,0.58,,,97521,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
NF02XA0001,18/09/2007 8:00,<,0.05,,,97523,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.002,,,97997,UG/L,SILVER TOTAL,ARGENT TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.71,,,101947,MG/L,"SODIUM, UNFILTERED","SODIUM, NON-FILTRÉ",P
NF02XA0001,18/09/2007 8:00,,15.6,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NF02XA0001,18/09/2007 8:00,,12.8,,,97525,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.85,,,97960,MG/L,"SULPHATE, TOTAL","SULFATES, TOTAUX",P
NF02XA0001,18/09/2007 8:00,,0.002,,,97527,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NF02XA0001,18/09/2007 8:00,<,0.01,,,74473,MG/L,TOTAL NITRATE,NITRATES TOTAUX,P
NF02XA0001,18/09/2007 8:00,,1.88,,,104788,NTU,TURBIDITY,TURBIDITÉ,P
NF02XA0001,18/09/2007 8:00,,0.029,,,97528,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.527,,,97529,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NF02XA0001,18/09/2007 8:00,,0.45,,,97532,UG/L,ZINC TOTAL,ZINC TOTAL,P
NF02XA0001,13/10/2007 15:10,,3,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NF02XA0001,13/10/2007 15:10,,115,,,97998,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NF02XA0001,13/10/2007 15:10,,0.008,,,97522,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NF02XA0001,13/10/2007 15:10,,0.02,,,97999,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NF02XA0001,13/10/2007 15:10,,4.33,,,97502,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NF02XA0001,13/10/2007 15:10,,0.012,,,97503,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NF02XA0001,13/10/2007 15:10,<,0.001,,,97504,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NF02XA0001,13/10/2007 15:10,,0.8,,,97501,UG/L,BORON TOTAL,BORE TOTAL,P
NF02XA0001,13/10/2007 15:10,,0.004,,,97505,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NF02XA0001,13/10/2007 15:10,,1.58,,,20108,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NF02XA0001,13/10/2007 15:10,,1.2,,,100300,MG/L,CARBON DISSOLVED INORGANIC,CARBONE INORGANIQUE DISSOUS,P
NF02XA0001,13/10/2007 15:10,,8,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NF02XA0001,13/10/2007 15:10,,0.19,,,97959,MG/L,"CHLORIDE, TOTAL","CHLORURES, TOTAUX",P
NF02XA0001,13/10/2007 15:10,,0.324,,,97508,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NF02XA0001,13/10/2007 15:10,,0.056,,,97507,UG/L,COBALT TOTAL,COBALT TOTAL,P
