SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
MA05PF0022,10/04/2008 9:45,,0.045,,,97512,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
MA05PF0022,10/04/2008 9:45,,80.9,,,97975,UG/L,IRON DISSOLVED,FER DISSOUS,P
MA05PF0022,10/04/2008 9:45,,191,,,97511,UG/L,IRON TOTAL,FER TOTAL,P
MA05PF0022,10/04/2008 9:45,,0.182,,,97977,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
MA05PF0022,10/04/2008 9:45,,0.265,,,97513,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
MA05PF0022,10/04/2008 9:45,,0.045,,,97983,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
MA05PF0022,10/04/2008 9:45,,0.107,,,97519,UG/L,LEAD TOTAL,PLOMB TOTAL,P
MA05PF0022,10/04/2008 9:45,,1.4,,,97978,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
MA05PF0022,10/04/2008 9:45,,1.5,,,97514,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
MA05PF0022,10/04/2008 9:45,,3.63,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
MA05PF0022,10/04/2008 9:45,,2.73,,,97979,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
MA05PF0022,10/04/2008 9:45,,7.75,,,97515,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
MA05PF0022,10/04/2008 9:45,,0.182,,,97980,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
MA05PF0022,10/04/2008 9:45,,0.176,,,97516,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
MA05PF0022,10/04/2008 9:45,,0.63,,,97982,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
MA05PF0022,10/04/2008 9:45,,0.79,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
MA05PF0022,10/04/2008 9:45,,0.02,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
MA05PF0022,10/04/2008 9:45,,0.536,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
MA05PF0022,10/04/2008 9:45,,7.07,,,109026,PH,PH (FIELD),PH (TERRAIN),P
MA05PF0022,10/04/2008 9:45,,0.026,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
MA05PF0022,10/04/2008 9:45,,0.018,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
MA05PF0022,10/04/2008 9:45,,0.93,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
MA05PF0022,10/04/2008 9:45,,1.2,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
MA05PF0022,10/04/2008 9:45,,1.31,,,97985,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
MA05PF0022,10/04/2008 9:45,,1.53,,,97521,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
MA05PF0022,10/04/2008 9:45,,0.09,,,97987,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
MA05PF0022,10/04/2008 9:45,,0.1,,,97523,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
MA05PF0022,10/04/2008 9:45,<,0.001,0.001,,97962,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
MA05PF0022,10/04/2008 9:45,,0.001,,,97997,UG/L,SILVER TOTAL,ARGENT TOTAL,P
MA05PF0022,10/04/2008 9:45,,2.62,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
MA05PF0022,10/04/2008 9:45,,26.3,,,97989,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
MA05PF0022,10/04/2008 9:45,,26.6,,,97525,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
MA05PF0022,10/04/2008 9:45,,4.03,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
MA05PF0022,10/04/2008 9:45,,0.003,,,97991,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
MA05PF0022,10/04/2008 9:45,,0.004,,,97527,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
MA05PF0022,10/04/2008 9:45,,4.02,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
MA05PF0022,10/04/2008 9:45,,0.0952,,,97992,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
MA05PF0022,10/04/2008 9:45,,0.0996,,,97528,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
MA05PF0022,10/04/2008 9:45,,0.435,,,97993,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
MA05PF0022,10/04/2008 9:45,,0.612,,,97529,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
MA05PF0022,10/04/2008 9:45,,0.29,,,97996,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
MA05PF0022,10/04/2008 9:45,,0.7,,,97532,UG/L,ZINC TOTAL,ZINC TOTAL,P
MA05PF0022,05/06/2008 10:45,,44.1,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
MA05PF0022,05/06/2008 10:45,,0.014,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
MA05PF0022,05/06/2008 10:45,,13.1,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
MA05PF0022,05/06/2008 10:45,,9.59,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
MA05PF0022,05/06/2008 10:45,,0.398,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
MA05PF0022,05/06/2008 10:45,,1.62,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
MA05PF0022,05/06/2008 10:45,,101.8,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
MA05PF0022,05/06/2008 10:45,,0.019,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
MA05PF0022,05/06/2008 10:45,,3.78,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
MA05PF0022,05/06/2008 10:45,,0.07,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
MA05PF0022,05/06/2008 10:45,,0.448,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
MA05PF0022,05/06/2008 10:45,,7.53,,,109026,PH,PH (FIELD),PH (TERRAIN),P
MA05PF0022,05/06/2008 10:45,,0.022,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
MA05PF0022,05/06/2008 10:45,,0.009,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
MA05PF0022,05/06/2008 10:45,,0.95,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
MA05PF0022,05/06/2008 10:45,,3.4,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
MA05PF0022,05/06/2008 10:45,,2.79,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
MA05PF0022,05/06/2008 10:45,,4.29,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
MA05PF0022,05/06/2008 10:45,,3.41,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
MA05PF0022,10/07/2008 9:45,,43,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
MA05PF0022,10/07/2008 9:45,,56.1,,,97963,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
MA05PF0022,10/07/2008 9:45,,168,,,97998,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
MA05PF0022,10/07/2008 9:45,,0.016,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.069,,,97986,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.068,,,97522,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
MA05PF0022,10/07/2008 9:45,,0.67,,,97964,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.74,,,97999,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
MA05PF0022,10/07/2008 9:45,,10.7,,,97966,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
MA05PF0022,10/07/2008 9:45,,11.9,,,97502,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
MA05PF0022,10/07/2008 9:45,,0.007,,,97967,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.011,,,97503,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
MA05PF0022,10/07/2008 9:45,,0.001,,,97968,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.001,,,97504,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
MA05PF0022,10/07/2008 9:45,,7.8,,,97965,UG/L,BORON DISSOLVED,BORE DISSOUS,P
MA05PF0022,10/07/2008 9:45,,7.3,,,97501,UG/L,BORON TOTAL,BORE TOTAL,P
MA05PF0022,10/07/2008 9:45,,0.009,,,97969,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.007,,,97505,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
MA05PF0022,10/07/2008 9:45,,12.8,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
MA05PF0022,10/07/2008 9:45,,9.63,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.359,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
MA05PF0022,10/07/2008 9:45,,1.79,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.148,,,97972,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.504,,,97508,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
MA05PF0022,10/07/2008 9:45,,0.033,,,97971,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.091,,,97507,UG/L,COBALT TOTAL,COBALT TOTAL,P
MA05PF0022,10/07/2008 9:45,,101.6,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
MA05PF0022,10/07/2008 9:45,,1.12,,,97974,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
MA05PF0022,10/07/2008 9:45,,1.21,,,97510,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
MA05PF0022,10/07/2008 9:45,,0.02,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.013,,,97976,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
MA05PF0022,10/07/2008 9:45,,0.045,,,97512,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
MA05PF0022,10/07/2008 9:45,,59.7,,,97975,UG/L,IRON DISSOLVED,FER DISSOUS,P
MA05PF0022,10/07/2008 9:45,,181,,,97511,UG/L,IRON TOTAL,FER TOTAL,P
MA05PF0022,10/07/2008 9:45,,0.139,,,97977,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.268,,,97513,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
MA05PF0022,10/07/2008 9:45,,0.045,,,97983,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.181,,,97519,UG/L,LEAD TOTAL,PLOMB TOTAL,P
MA05PF0022,10/07/2008 9:45,,1.4,,,97978,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
MA05PF0022,10/07/2008 9:45,,1.5,,,97514,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
MA05PF0022,10/07/2008 9:45,,3.65,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
MA05PF0022,10/07/2008 9:45,,1.99,,,97979,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
MA05PF0022,10/07/2008 9:45,,13.2,,,97515,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
MA05PF0022,10/07/2008 9:45,,0.171,,,97980,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.169,,,97516,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
MA05PF0022,10/07/2008 9:45,,0.75,,,97982,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.9,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
MA05PF0022,10/07/2008 9:45,,0.058,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
MA05PF0022,10/07/2008 9:45,,0.433,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
MA05PF0022,10/07/2008 9:45,,7.35,,,109026,PH,PH (FIELD),PH (TERRAIN),P
MA05PF0022,10/07/2008 9:45,,0.023,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
MA05PF0022,10/07/2008 9:45,,0.01,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
MA05PF0022,10/07/2008 9:45,,1.16,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
MA05PF0022,10/07/2008 9:45,,4.6,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
MA05PF0022,10/07/2008 9:45,,1.3,,,97985,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
MA05PF0022,10/07/2008 9:45,,1.53,,,97521,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
MA05PF0022,10/07/2008 9:45,,0.08,,,97987,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.09,,,97523,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
MA05PF0022,10/07/2008 9:45,<,0.001,0.001,,97962,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.001,,,97997,UG/L,SILVER TOTAL,ARGENT TOTAL,P
MA05PF0022,10/07/2008 9:45,,3.15,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
MA05PF0022,10/07/2008 9:45,,25.1,,,97989,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
MA05PF0022,10/07/2008 9:45,,25.3,,,97525,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
MA05PF0022,10/07/2008 9:45,,4.59,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.008,,,97991,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.008,,,97527,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
MA05PF0022,10/07/2008 9:45,,4.59,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
MA05PF0022,10/07/2008 9:45,,0.103,,,97992,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.11,,,97528,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
MA05PF0022,10/07/2008 9:45,,0.383,,,97993,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
MA05PF0022,10/07/2008 9:45,,0.597,,,97529,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
MA05PF0022,10/07/2008 9:45,,0.3,,,97996,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
MA05PF0022,10/07/2008 9:45,,1,,,97532,UG/L,ZINC TOTAL,ZINC TOTAL,P
MA05PF0022,14/08/2008 12:40,,40.5,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
MA05PF0022,14/08/2008 12:40,,0.012,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
MA05PF0022,14/08/2008 12:40,,11.8,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
MA05PF0022,14/08/2008 12:40,,9.84,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
MA05PF0022,14/08/2008 12:40,,0.469,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
MA05PF0022,14/08/2008 12:40,,1.55,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
MA05PF0022,14/08/2008 12:40,,95.8,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
MA05PF0022,14/08/2008 12:40,,0.036,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
MA05PF0022,14/08/2008 12:40,,3.48,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
MA05PF0022,14/08/2008 12:40,,0.069,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
MA05PF0022,14/08/2008 12:40,,0.412,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
MA05PF0022,14/08/2008 12:40,,7.18,,,109026,PH,PH (FIELD),PH (TERRAIN),P
MA05PF0022,14/08/2008 12:40,,0.03,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
MA05PF0022,14/08/2008 12:40,,0.016,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
MA05PF0022,14/08/2008 12:40,,0.93,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
MA05PF0022,14/08/2008 12:40,,5.6,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
MA05PF0022,14/08/2008 12:40,,2.62,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
MA05PF0022,14/08/2008 12:40,,3.93,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
MA05PF0022,14/08/2008 12:40,,5.71,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
MA05PF0022,11/09/2008 11:15,,39,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
MA05PF0022,11/09/2008 11:15,,0.006,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
MA05PF0022,11/09/2008 11:15,,11.8,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
MA05PF0022,11/09/2008 11:15,,10.3,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
MA05PF0022,11/09/2008 11:15,,0.473,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
MA05PF0022,11/09/2008 11:15,,1.3,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
MA05PF0022,11/09/2008 11:15,,90.4,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
MA05PF0022,11/09/2008 11:15,,0.044,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
MA05PF0022,11/09/2008 11:15,,3.33,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
MA05PF0022,11/09/2008 11:15,,0.08,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
MA05PF0022,11/09/2008 11:15,,0.403,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
MA05PF0022,11/09/2008 11:15,,7.25,,,109026,PH,PH (FIELD),PH (TERRAIN),P
MA05PF0022,11/09/2008 11:15,,0.032,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
MA05PF0022,11/09/2008 11:15,,0.018,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
MA05PF0022,11/09/2008 11:15,,0.98,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
MA05PF0022,11/09/2008 11:15,,4.4,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
MA05PF0022,11/09/2008 11:15,,2.32,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
MA05PF0022,11/09/2008 11:15,,3.47,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
MA05PF0022,11/09/2008 11:15,,5.64,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
MA05PF0022,11/09/2008 11:20,,0.007,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
MA05PF0022,11/09/2008 11:20,,10.4,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
MA05PF0022,11/09/2008 11:20,,0.464,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
MA05PF0022,11/09/2008 11:20,,90.4,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
MA05PF0022,11/09/2008 11:20,,0.042,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
MA05PF0022,11/09/2008 11:20,,0.073,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
MA05PF0022,11/09/2008 11:20,,0.418,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
MA05PF0022,11/09/2008 11:20,,7.25,,,109026,PH,PH (FIELD),PH (TERRAIN),P
MA05PF0022,11/09/2008 11:20,,0.026,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
MA05PF0022,11/09/2008 11:20,,0.015,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
MA05PF0022,11/09/2008 11:20,,3.2,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
MA05PF0022,11/09/2008 11:20,,4.4,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
MA05PF0022,11/09/2008 11:20,,5.64,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
MA05PF0022,08/10/2008 15:50,,38.6,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
MA05PF0022,08/10/2008 15:50,,0.007,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
MA05PF0022,08/10/2008 15:50,,11.8,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
MA05PF0022,08/10/2008 15:50,,10.3,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
MA05PF0022,08/10/2008 15:50,,0.167,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
MA05PF0022,08/10/2008 15:50,,1.22,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
MA05PF0022,08/10/2008 15:50,,90.7,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
MA05PF0022,08/10/2008 15:50,,0.048,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
MA05PF0022,08/10/2008 15:50,,3.33,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
MA05PF0022,08/10/2008 15:50,,0.042,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
MA05PF0022,08/10/2008 15:50,,0.429,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
MA05PF0022,08/10/2008 15:50,,7.27,,,109026,PH,PH (FIELD),PH (TERRAIN),P
MA05PF0022,08/10/2008 15:50,,0.031,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
MA05PF0022,08/10/2008 15:50,,0.018,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
MA05PF0022,08/10/2008 15:50,,0.86,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
MA05PF0022,08/10/2008 15:50,,3.6,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
MA05PF0022,08/10/2008 15:50,,2.19,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
MA05PF0022,08/10/2008 15:50,,3.32,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
MA05PF0022,08/10/2008 15:50,,5.67,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
MA05PF0022,30/10/2008 10:30,,0.013,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
MA05PF0022,30/10/2008 10:30,,9.69,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
MA05PF0022,30/10/2008 10:30,,0.316,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
MA05PF0022,30/10/2008 10:30,,115.1,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
MA05PF0022,30/10/2008 10:30,,0.052,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
MA05PF0022,30/10/2008 10:30,,0.049,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
