SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
AL05EF0003,14/05/2003 10:35,,0.062,,,97986,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL05EF0003,14/05/2003 10:35,,0.068,,,97522,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL05EF0003,14/05/2003 10:35,,0.57,,,97964,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
AL05EF0003,14/05/2003 10:35,,1.55,,,97999,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL05EF0003,14/05/2003 10:35,,71,,,97966,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL05EF0003,14/05/2003 10:35,,116,,,97502,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL05EF0003,14/05/2003 10:35,,0.004,,,97967,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL05EF0003,14/05/2003 10:35,,0.113,,,97503,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL05EF0003,14/05/2003 10:35,<,0.001,0.001,,97968,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL05EF0003,14/05/2003 10:35,,0.017,,,97504,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL05EF0003,14/05/2003 10:35,,17,,,97965,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL05EF0003,14/05/2003 10:35,,19,,,97501,UG/L,BORON TOTAL,BORE TOTAL,P
AL05EF0003,14/05/2003 10:35,,0.01,,,97969,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL05EF0003,14/05/2003 10:35,,0.064,,,97505,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL05EF0003,14/05/2003 10:35,,7.46,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL05EF0003,14/05/2003 10:35,,3.96,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL05EF0003,14/05/2003 10:35,,0.068,,,97972,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL05EF0003,14/05/2003 10:35,,2.43,,,97508,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL05EF0003,14/05/2003 10:35,,0.1,,,97971,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL05EF0003,14/05/2003 10:35,,1.54,,,97507,UG/L,COBALT TOTAL,COBALT TOTAL,P
AL05EF0003,14/05/2003 10:35,,30,,,2021,REL UNITS,COLOUR TRUE,COULEUR VRAIE,P
AL05EF0003,14/05/2003 10:35,,339,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL05EF0003,14/05/2003 10:35,,1.03,,,97974,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL05EF0003,14/05/2003 10:35,,4.71,,,97510,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL05EF0003,14/05/2003 10:35,,0.37,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL05EF0003,14/05/2003 10:35,,0.02,,,97976,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
AL05EF0003,14/05/2003 10:35,,0.474,,,97512,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
AL05EF0003,14/05/2003 10:35,,52.3,,,97975,UG/L,IRON DISSOLVED,FER DISSOUS,P
AL05EF0003,14/05/2003 10:35,,3080,,,97511,UG/L,IRON TOTAL,FER TOTAL,P
AL05EF0003,14/05/2003 10:35,,0.049,,,97977,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
AL05EF0003,14/05/2003 10:35,,1.94,,,97513,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
AL05EF0003,14/05/2003 10:35,,0.073,,,97983,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL05EF0003,14/05/2003 10:35,,2.02,,,97519,UG/L,LEAD TOTAL,PLOMB TOTAL,P
AL05EF0003,14/05/2003 10:35,,6.2,,,97978,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL05EF0003,14/05/2003 10:35,,8.3,,,97514,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL05EF0003,14/05/2003 10:35,,5.85,,,97979,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL05EF0003,14/05/2003 10:35,,93.3,,,97515,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL05EF0003,14/05/2003 10:35,,1.09,,,97980,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL05EF0003,14/05/2003 10:35,,0.894,,,97516,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL05EF0003,14/05/2003 10:35,,1.4,,,97982,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL05EF0003,14/05/2003 10:35,,5.56,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL05EF0003,14/05/2003 10:35,,0.403,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL05EF0003,14/05/2003 10:35,,0.738,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL05EF0003,14/05/2003 10:35,,8.2,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL05EF0003,14/05/2003 10:35,,0.173,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL05EF0003,14/05/2003 10:35,,0.018,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL05EF0003,14/05/2003 10:35,,131,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL05EF0003,14/05/2003 10:35,,143,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL05EF0003,14/05/2003 10:35,,0.8,,,97985,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
AL05EF0003,14/05/2003 10:35,,3.23,,,97521,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
AL05EF0003,14/05/2003 10:35,,0.21,,,97987,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
AL05EF0003,14/05/2003 10:35,,0.24,,,97523,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
AL05EF0003,14/05/2003 10:35,,0.008,,,97962,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
AL05EF0003,14/05/2003 10:35,,0.04,,,97997,UG/L,SILVER TOTAL,ARGENT TOTAL,P
AL05EF0003,14/05/2003 10:35,,366,,,97989,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
AL05EF0003,14/05/2003 10:35,,394,,,97525,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
AL05EF0003,14/05/2003 10:35,,0.006,,,97991,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
AL05EF0003,14/05/2003 10:35,,0.034,,,97527,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
AL05EF0003,14/05/2003 10:35,,73.8,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL05EF0003,14/05/2003 10:35,,86,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL05EF0003,14/05/2003 10:35,,0.668,,,97992,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
AL05EF0003,14/05/2003 10:35,,0.814,,,97528,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
AL05EF0003,14/05/2003 10:35,,0.537,,,97993,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL05EF0003,14/05/2003 10:35,,4.19,,,97529,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL05EF0003,14/05/2003 10:35,,0.64,,,97996,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL05EF0003,14/05/2003 10:35,,14.4,,,97532,UG/L,ZINC TOTAL,ZINC TOTAL,P
AL05EF0003,11/06/2003 10:25,,130,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL05EF0003,11/06/2003 10:25,,42.3,,,97963,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL05EF0003,11/06/2003 10:25,,1050,,,97998,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL05EF0003,11/06/2003 10:25,,0.014,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL05EF0003,11/06/2003 10:25,<,0.001,0.001,,97986,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL05EF0003,11/06/2003 10:25,,0.115,,,97522,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL05EF0003,11/06/2003 10:25,,0.57,,,97964,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
AL05EF0003,11/06/2003 10:25,,1.31,,,97999,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL05EF0003,11/06/2003 10:25,,70.7,,,97966,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL05EF0003,11/06/2003 10:25,,101,,,97502,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL05EF0003,11/06/2003 10:25,,0.003,,,97967,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL05EF0003,11/06/2003 10:25,,0.065,,,97503,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL05EF0003,11/06/2003 10:25,<,0.001,0.001,,97968,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL05EF0003,11/06/2003 10:25,,0.014,,,97504,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL05EF0003,11/06/2003 10:25,,15.7,,,97965,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL05EF0003,11/06/2003 10:25,,16.3,,,97501,UG/L,BORON TOTAL,BORE TOTAL,P
AL05EF0003,11/06/2003 10:25,,0.011,,,97969,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL05EF0003,11/06/2003 10:25,,0.046,,,97505,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL05EF0003,11/06/2003 10:25,,44.9,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL05EF0003,11/06/2003 10:25,,5.16,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL05EF0003,11/06/2003 10:25,,2.51,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL05EF0003,11/06/2003 10:25,,2.76,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL05EF0003,11/06/2003 10:25,,0.054,,,97972,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL05EF0003,11/06/2003 10:25,,1.46,,,97508,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL05EF0003,11/06/2003 10:25,,0.067,,,97971,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL05EF0003,11/06/2003 10:25,,0.792,,,97507,UG/L,COBALT TOTAL,COBALT TOTAL,P
AL05EF0003,11/06/2003 10:25,,15,,,2021,REL UNITS,COLOUR TRUE,COULEUR VRAIE,P
AL05EF0003,11/06/2003 10:25,,336,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL05EF0003,11/06/2003 10:25,,1,,,97974,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL05EF0003,11/06/2003 10:25,,2.76,,,97510,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL05EF0003,11/06/2003 10:25,,0.453,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL05EF0003,11/06/2003 10:25,,0.18,,,97958,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL05EF0003,11/06/2003 10:25,,0.023,,,97976,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
AL05EF0003,11/06/2003 10:25,,0.283,,,97512,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
AL05EF0003,11/06/2003 10:25,,25.4,,,97975,UG/L,IRON DISSOLVED,FER DISSOUS,P
AL05EF0003,11/06/2003 10:25,,1800,,,97511,UG/L,IRON TOTAL,FER TOTAL,P
AL05EF0003,11/06/2003 10:25,,0.033,,,97977,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
AL05EF0003,11/06/2003 10:25,,0.894,,,97513,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
AL05EF0003,11/06/2003 10:25,,0.052,,,97983,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL05EF0003,11/06/2003 10:25,,1.08,,,97519,UG/L,LEAD TOTAL,PLOMB TOTAL,P
AL05EF0003,11/06/2003 10:25,,5.4,,,97978,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL05EF0003,11/06/2003 10:25,,6.6,,,97514,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL05EF0003,11/06/2003 10:25,,12.8,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL05EF0003,11/06/2003 10:25,,3,,,97979,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL05EF0003,11/06/2003 10:25,,56.1,,,97515,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL05EF0003,11/06/2003 10:25,,1.14,,,97980,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL05EF0003,11/06/2003 10:25,,1.05,,,97516,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL05EF0003,11/06/2003 10:25,,0.95,,,97982,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL05EF0003,11/06/2003 10:25,,3.11,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL05EF0003,11/06/2003 10:25,,0.193,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL05EF0003,11/06/2003 10:25,,0.622,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL05EF0003,11/06/2003 10:25,,8.14,,,10301,PH,PH,PH,P
AL05EF0003,11/06/2003 10:25,,8.28,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL05EF0003,11/06/2003 10:25,,0.104,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL05EF0003,11/06/2003 10:25,,0.021,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL05EF0003,11/06/2003 10:25,,1.27,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
AL05EF0003,11/06/2003 10:25,,71.2,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL05EF0003,11/06/2003 10:25,,80.8,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL05EF0003,11/06/2003 10:25,,0.65,,,97985,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
AL05EF0003,11/06/2003 10:25,,2.52,,,97521,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
AL05EF0003,11/06/2003 10:25,,0.27,,,97987,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
AL05EF0003,11/06/2003 10:25,,0.26,,,97523,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
AL05EF0003,11/06/2003 10:25,,0.001,,,97962,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
AL05EF0003,11/06/2003 10:25,,0.023,,,97997,UG/L,SILVER TOTAL,ARGENT TOTAL,P
AL05EF0003,11/06/2003 10:25,,7.15,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
AL05EF0003,11/06/2003 10:25,,332,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL05EF0003,11/06/2003 10:25,,368,,,97989,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
AL05EF0003,11/06/2003 10:25,,387,,,97525,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
AL05EF0003,11/06/2003 10:25,,45,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL05EF0003,11/06/2003 10:25,,0.005,,,97991,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
AL05EF0003,11/06/2003 10:25,,0.027,,,97527,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
AL05EF0003,11/06/2003 10:25,,62.6,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL05EF0003,11/06/2003 10:25,,73.9,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL05EF0003,11/06/2003 10:25,,0.499,,,97992,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
AL05EF0003,11/06/2003 10:25,,0.584,,,97528,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
AL05EF0003,11/06/2003 10:25,,0.413,,,97993,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL05EF0003,11/06/2003 10:25,,2.86,,,97529,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL05EF0003,11/06/2003 10:25,,0.41,,,97996,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL05EF0003,11/06/2003 10:25,,7.86,,,97532,UG/L,ZINC TOTAL,ZINC TOTAL,P
AL05EF0003,23/07/2003 8:20,,71.6,,,97963,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL05EF0003,23/07/2003 8:20,,219,,,97998,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL05EF0003,23/07/2003 8:20,,0.012,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.107,,,97986,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.107,,,97522,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL05EF0003,23/07/2003 8:20,,0.54,,,97964,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.61,,,97999,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL05EF0003,23/07/2003 8:20,,66.6,,,97966,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL05EF0003,23/07/2003 8:20,,72.2,,,97502,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL05EF0003,23/07/2003 8:20,,0.001,,,97967,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.009,,,97503,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL05EF0003,23/07/2003 8:20,<,0.001,0.001,,97968,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.002,,,97504,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL05EF0003,23/07/2003 8:20,,16.3,,,97965,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL05EF0003,23/07/2003 8:20,,15.7,,,97501,UG/L,BORON TOTAL,BORE TOTAL,P
AL05EF0003,23/07/2003 8:20,,0.014,,,97969,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.015,,,97505,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL05EF0003,23/07/2003 8:20,,2.59,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.544,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL05EF0003,23/07/2003 8:20,,0.055,,,97972,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.252,,,97508,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL05EF0003,23/07/2003 8:20,,0.115,,,97971,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.234,,,97507,UG/L,COBALT TOTAL,COBALT TOTAL,P
AL05EF0003,23/07/2003 8:20,<,5,5,,2021,REL UNITS,COLOUR TRUE,COULEUR VRAIE,P
AL05EF0003,23/07/2003 8:20,,320,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL05EF0003,23/07/2003 8:20,,0.8,,,97974,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL05EF0003,23/07/2003 8:20,,1.06,,,97510,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL05EF0003,23/07/2003 8:20,<,0.01,0.01,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.019,,,97976,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
AL05EF0003,23/07/2003 8:20,,0.056,,,97512,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
AL05EF0003,23/07/2003 8:20,,6.1,,,97975,UG/L,IRON DISSOLVED,FER DISSOUS,P
AL05EF0003,23/07/2003 8:20,,240,,,97511,UG/L,IRON TOTAL,FER TOTAL,P
AL05EF0003,23/07/2003 8:20,,0.007,,,97977,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.157,,,97513,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
AL05EF0003,23/07/2003 8:20,,0.038,,,97983,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.178,,,97519,UG/L,LEAD TOTAL,PLOMB TOTAL,P
AL05EF0003,23/07/2003 8:20,,5.5,,,97978,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL05EF0003,23/07/2003 8:20,,5.3,,,97514,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL05EF0003,23/07/2003 8:20,,2.01,,,97979,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL05EF0003,23/07/2003 8:20,,14.5,,,97515,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL05EF0003,23/07/2003 8:20,,1.32,,,97980,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL05EF0003,23/07/2003 8:20,,1.31,,,97516,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL05EF0003,23/07/2003 8:20,,0.67,,,97982,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL05EF0003,23/07/2003 8:20,,1.08,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL05EF0003,23/07/2003 8:20,,0.069,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL05EF0003,23/07/2003 8:20,,0.157,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL05EF0003,23/07/2003 8:20,,8.55,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL05EF0003,23/07/2003 8:20,,0.032,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL05EF0003,23/07/2003 8:20,,0.014,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL05EF0003,23/07/2003 8:20,,8.4,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL05EF0003,23/07/2003 8:20,,13.2,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL05EF0003,23/07/2003 8:20,,0.62,,,97985,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.89,,,97521,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
AL05EF0003,23/07/2003 8:20,,0.37,,,97987,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.23,,,97523,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
AL05EF0003,23/07/2003 8:20,,0.003,,,97962,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.004,,,97997,UG/L,SILVER TOTAL,ARGENT TOTAL,P
AL05EF0003,23/07/2003 8:20,,399,,,97989,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
AL05EF0003,23/07/2003 8:20,,404,,,97525,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
AL05EF0003,23/07/2003 8:20,,0.007,,,97991,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.01,,,97527,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
AL05EF0003,23/07/2003 8:20,,7.21,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL05EF0003,23/07/2003 8:20,,6.7,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL05EF0003,23/07/2003 8:20,,0.493,,,97992,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.51,,,97528,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
AL05EF0003,23/07/2003 8:20,,0.428,,,97993,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL05EF0003,23/07/2003 8:20,,0.732,,,97529,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL05EF0003,23/07/2003 8:20,,0.35,,,97996,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL05EF0003,23/07/2003 8:20,,1.37,,,97532,UG/L,ZINC TOTAL,ZINC TOTAL,P
AL05EF0003,20/08/2003 10:40,,37.3,,,97963,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL05EF0003,20/08/2003 10:40,,83.4,,,97998,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL05EF0003,20/08/2003 10:40,,0.01,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL05EF0003,20/08/2003 10:40,,0.11,,,97986,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL05EF0003,20/08/2003 10:40,,0.098,,,97522,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL05EF0003,20/08/2003 10:40,,0.58,,,97964,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
